3041939,2973379,2447690,1919331,1649139,1382611,1118409,987327,984834,914673,835330,700980,628241,594551,556228,534324,507779,435131,416787,347651,339224,300940,279841,241652,238101,203262,182432,170647,151204,148747,136827,110544,107073,90173,79845,62677,48610,39528,30490,26743,23959,15660,9642,4785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987875,957502,948540,924279,778538,772224,754805,685490,651484,583292,575858,505745,436188,435087,396168,391877,323190,289521,281941,245194,237609,188757,152556,126244,108851,106588,91948,68070,65299,56455,47783,41248,25942,13355,11704,10342,8731,1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623134,605123,538461,501153,487768,469994,442807,385684,372520,338340,336386,316150,309652,305365,295723,250967,246856,228336,228148,200005,190029,184119,149381,126811,116667,81157,80740,60988,46329,42499,40173,33011,28169,22182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2449655,2179343,2103492,1968964,1703875,1563355,1527139,1459002,1318098,1283084,1130676,1038101,964896,829456,748651,734184,648480,578102,568514,495758,428966,392310,314528,298140,264685,250758,226629,220798,195225,188877,147230,123541,102780,86656,71382,66599,64137,63003,47275,18130,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3473264,2936415,2670035,2593147,2323141,2054798,1988494,1967578,1821672,1689742,1654709,1518474,1379971,1336011,1296744,1293279,1226707,1210743,947505,861038,825984,738755,671179,592624,523094,501199,498342,464343,458845,440012,373573,321679,319023,277143,254028,250295,205736,174187,140585,129335,101595,89638,71912,70078,37341,27009,22835,22637,7954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355276,2089482,1952605,1682511,1535478,1502226,1361976,1225246,1093980,962788,893092,747957,673028,649399,564141,564078,528343,461225,437203,368474,299052,287246,274432,271842,226551,207321,194023,163514,145022,130464,113848,98025,90667,67448,60676,60213,53492,45947,43651,24032,16385,14639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2968113,2889994,2824193,2554688,2291765,2217764,2146682,2079482,1943356,1903279,1768039,1699171,1657859,1591781,1442436,1403448,1140806,1075136,937459,798862,780656,639643,570427,533263,462852,389108,322691,300999,291846,280317,259788,257861,245583,227245,191337,167478,162670,143298,129794,106407,103149,89298,61542,59307,56379,52776,37954,30279,14042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779307,713228,574991,556314,553226,544094,475686,429603,357271,291241,256948,211484,206213,173048,168028,161279,146513,143072,134715,134518,104813,95470,95288,81504,72119,61828,41981,40100,16252,12063,6048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152971,1118963,1080322,1044346,972893,831436,791537,654475,577947,508548,482605,415567,341674,332734,288658,267801,230137,195251,152124,120207,101919,89609,86899,70914,68629,67974,57361,57233,46206,36146,29810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487271,2225073,2181142,2100418,2094078,2052842,1901633,1634777,1361594,1085676,1017752,949155,817759,676405,652610,610209,531030,527560,446515,397253,331646,264948,244889,234940,198052,179957,175351,160557,142232,137657,118187,106636,87005,65990,64942,58765,48879,44097,29444,25059,13542,4713,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
